"environment","genotype","row","range","replicate","predicted.values","standard.errors","date","trait"
"G2FE","PHW52/PHJ65","Excluded","Excluded","Averaged",0.139918750018689,0.0048169010694687,"2017-04-20","GLI"
"G2FE","PHW52/PHM49","Excluded","Excluded","Averaged",0.140579534339914,0.00479660550325123,"2017-04-20","GLI"
"G2FE","PHW52/PHM57","Excluded","Excluded","Averaged",0.117828421403919,0.00480792781065233,"2017-04-20","GLI"
"G2FE","PHW52/PHN47","Excluded","Excluded","Averaged",0.12953483528629,0.00483531102214596,"2017-04-20","GLI"
"G2FE","PHW52/PHN82","Excluded","Excluded","Averaged",0.129504396233661,0.00342116005851766,"2017-04-20","GLI"
"G2FE","PHW52/PHP60","Excluded","Excluded","Averaged",0.129650663894738,0.00476790857667771,"2017-04-20","GLI"
"G2FE","PHW52/PHR03","Excluded","Excluded","Averaged",0.133213879668992,0.00479879858171422,"2017-04-20","GLI"
"G2FE","PHW52/PHR55","Excluded","Excluded","Averaged",0.148038312530431,0.00483374178916085,"2017-04-20","GLI"
"G2FE","PHW52/PHR63","Excluded","Excluded","Averaged",0.130674187431313,0.00481317595808675,"2017-04-20","GLI"
"G2FE","PHW52/PHW30","Excluded","Excluded","Averaged",0.122378009461167,0.00481100046083019,"2017-04-20","GLI"
"G2FE","PHW52/PHW53","Excluded","Excluded","Averaged",0.134736923450551,0.00484466932501499,"2017-04-20","GLI"
"G2FE","PHW52/PHZ51","Excluded","Excluded","Averaged",0.118240890692532,0.00482214550270227,"2017-04-20","GLI"
"G2FE","PHW52/Q381","Excluded","Excluded","Averaged",0.130245712451818,0.00483092951330116,"2017-04-20","GLI"
"G2FE","REV28HR20 (2016)","Excluded","Excluded","Averaged",0.155422007805994,0.0047924245535586,"2017-04-20","GLI"
"G2FE","TX204/PHB47","Excluded","Excluded","Averaged",0.138200533186689,0.00479895001515915,"2017-04-20","GLI"
"G2FE","TX303/TX777","Excluded","Excluded","Averaged",0.129687892669864,0.00482231790998423,"2017-04-20","GLI"
"G2FE","TX714/PHZ51","Excluded","Excluded","Averaged",0.135125918296522,0.00478611329287981,"2017-04-20","GLI"
"G2FE","TX714/TX775","Excluded","Excluded","Averaged",0.139149428545868,0.00481280613341327,"2017-04-20","GLI"
"G2FE","TX714/TX777","Excluded","Excluded","Averaged",0.129723146297521,0.00479826436300922,"2017-04-20","GLI"
"G2FE","TX714/TX779","Excluded","Excluded","Averaged",0.119197660356296,0.00480514634285,"2017-04-20","GLI"
"G2FE","TX740/LH195 ","Excluded","Excluded","Averaged",0.129370791340598,0.00480273383434781,"2017-04-20","GLI"
"G2FE","TX770/LH195","Excluded","Excluded","Averaged",0.129121310459719,0.00482124027294992,"2017-04-20","GLI"
"G2FE","TX772W/LH195 ","Excluded","Excluded","Averaged",0.128682896919413,0.00481000988608356,"2017-04-20","GLI"
"G2FE","VA35/LH195","Excluded","Excluded","Averaged",0.140164307102322,0.00478021337278848,"2017-04-20","GLI"
"G2FE","W10001_0022/PHB47","Excluded","Excluded","Averaged",0.134880686859695,0.00477292212870865,"2017-04-20","GLI"
"G2FE","W10004_0216/PHZ51","Excluded","Excluded","Averaged",0.140824610497082,0.00477789188849013,"2017-04-20","GLI"
"G2FE","W10005_0107/PHB47","Excluded","Excluded","Averaged",0.139347547336781,0.00478586256029628,"2017-04-20","GLI"
"G2FE","W37A/PHB47","Excluded","Excluded","Averaged",0.131063918235286,0.00477934167337108,"2017-04-20","GLI"
"G2FE","WF9/H95","Excluded","Excluded","Averaged",0.150600435433101,0.00477315173271231,"2017-04-20","GLI"
"G2FE","Z029E0002/PHZ51","Excluded","Excluded","Averaged",0.130661112167778,0.00477834146443817,"2017-04-20","GLI"
"G2FE","Z031E0012/PHZ51","Excluded","Excluded","Averaged",0.126012360943855,0.00479448138612532,"2017-04-20","GLI"
"G2FE","Z031E0556/PHZ51","Excluded","Excluded","Averaged",0.131983080293034,0.00479541992122947,"2017-04-20","GLI"
"G2FE","Z032E0034/PHZ51","Excluded","Excluded","Averaged",0.131868179821163,0.00478792858552396,"2017-04-20","GLI"
"G2FE","Z032E0081/PHZ51","Excluded","Excluded","Averaged",0.133628281291133,0.00481174453498691,"2017-04-20","GLI"
"G2FE","Z033E0001/PHZ51","Excluded","Excluded","Averaged",0.128191874507208,0.0047714191649296,"2017-04-20","GLI"
"G2FE","Z033E0056/PHZ51","Excluded","Excluded","Averaged",0.130786331540479,0.00480306325775023,"2017-04-20","GLI"
"G2FE","Z034E0042/3IIH6","Excluded","Excluded","Averaged",0.121037097965163,0.004792477333999,"2017-04-20","GLI"
"G2FE","Z034E0042/PHZ51","Excluded","Excluded","Averaged",0.126892893869077,0.00481564127728542,"2017-04-20","GLI"
"G2FE","Z034E0064/PHZ51","Excluded","Excluded","Averaged",0.124282303158226,0.00479895157249493,"2017-04-20","GLI"
"G2FE","Z035E0047/PHZ51","Excluded","Excluded","Averaged",0.129262406590918,0.00482517061875772,"2017-04-20","GLI"
"G2FE","Z035E0060/PHZ51","Excluded","Excluded","Averaged",0.124494018871747,0.00480710396709057,"2017-04-20","GLI"
"G2FE","Z036E0034/PHZ51","Excluded","Excluded","Averaged",0.134468495111903,0.00479220180886289,"2017-04-20","GLI"
"G2FE","Z036E0057/PHZ51","Excluded","Excluded","Averaged",0.130865858502121,0.00481316017155082,"2017-04-20","GLI"
"G2FE","Z037E0012/3IIH6","Excluded","Excluded","Averaged",0.131476037070453,0.0047862596480103,"2017-04-20","GLI"
"G2FE","Z037E0054/PHZ51","Excluded","Excluded","Averaged",0.124114851326417,0.00478364838251368,"2017-04-20","GLI"
"G2FE","Z038E0057/3IIH6","Excluded","Excluded","Averaged",0.130372419438711,0.00481683170444092,"2017-04-20","GLI"
"G2FE","Z038E0057/PHZ51","Excluded","Excluded","Averaged",0.120601299409775,0.00478326800164843,"2017-04-20","GLI"
"DG2F","2369/3IIH6","Excluded","Excluded","Averaged",0.0916987959632207,0.0135868279942631,"2017-04-20","VARI"
"DG2F","2369/LH123HT","Excluded","Excluded","Averaged",0.129880524535643,0.00709700235339943,"2017-04-20","VARI"
"DG2F","2369/PHN82","Excluded","Excluded","Averaged",0.124811716238521,0.0132016352304753,"2017-04-20","VARI"
"DG2F","2369/PHZ51","Excluded","Excluded","Averaged",0.109271469523187,0.0135179452490246,"2017-04-20","VARI"
"DG2F","B14A/H95","Excluded","Excluded","Averaged",0.103614225446982,0.0135521369624579,"2017-04-20","VARI"
"DG2F","B14A/MO17","Excluded","Excluded","Averaged",0.11496387934423,0.0136369428654414,"2017-04-20","VARI"
"DG2F","B14A/OH43","Excluded","Excluded","Averaged",0.125668772294564,0.0137457969765076,"2017-04-20","VARI"
"DG2F","B37/H95","Excluded","Excluded","Averaged",0.126520280605668,0.0134247777706227,"2017-04-20","VARI"
"DG2F","B37/MO17","Excluded","Excluded","Averaged",0.129427345626645,0.0134703303935942,"2017-04-20","VARI"
"DG2F","B37/OH43","Excluded","Excluded","Averaged",0.103665645698181,0.0132738928242882,"2017-04-20","VARI"
"DG2F","B73/MO17","Excluded","Excluded","Averaged",0.0882981515802469,0.0137056970916283,"2017-04-20","VARI"
"DG2F","B73/PHM49","Excluded","Excluded","Averaged",0.105399902390897,0.0131750365840336,"2017-04-20","VARI"
"DG2F","B73/PHN82","Excluded","Excluded","Averaged",0.0890517817521747,0.0132908695976114,"2017-04-20","VARI"
"DG2F","B73/PHZ51","Excluded","Excluded","Averaged",0.103320955560749,0.0133989202713518,"2017-04-20","VARI"
"DG2F","B73/TX6252","Excluded","Excluded","Averaged",0.0873578641822339,0.0140145572412259,"2017-04-20","VARI"
"DG2F","B73/TX775","Excluded","Excluded","Averaged",0.114048206510899,0.013680976525002,"2017-04-20","VARI"
"DG2F","B73/TX777","Excluded","Excluded","Averaged",0.0944698828912724,0.0136667673860737,"2017-04-20","VARI"
"DG2F","B73/TX779","Excluded","Excluded","Averaged",0.101251918397298,0.0134788964510781,"2017-04-20","VARI"
"DG2F","B97/PHB47","Excluded","Excluded","Averaged",0.0929170528368838,0.0136206898065012,"2017-04-20","VARI"
"DG2F","BH8900VIP3111 (2016)","Excluded","Excluded","Averaged",0.102601134447805,0.0137675723516891,"2017-04-20","VARI"
"DG2F","CG44/CGR01","Excluded","Excluded","Averaged",0.11227956818412,0.0134023285286241,"2017-04-20","VARI"
"DG2F","CG60/LH162","Excluded","Excluded","Averaged",0.132744322699286,0.0135192792579132,"2017-04-20","VARI"
"DG2F","CGR03/CG108","Excluded","Excluded","Averaged",0.124103912750871,0.0135754760529589,"2017-04-20","VARI"
"DG2F","DKB 64-69","Excluded","Excluded","Averaged",0.105661840229248,0.0139512341250099,"2017-04-20","VARI"
"DG2F","DKB 64-69 (2016)","Excluded","Excluded","Averaged",0.10124631144262,0.0104027315991337,"2017-04-20","VARI"
"DG2F","F42/H95","Excluded","Excluded","Averaged",0.103951000277028,0.0136964791657765,"2017-04-20","VARI"
"DG2F","F42/MO17","Excluded","Excluded","Averaged",0.118727139000703,0.0134895313786394,"2017-04-20","VARI"
"DG2F","F42/OH43","Excluded","Excluded","Averaged",0.119543027855585,0.0132798174211059,"2017-04-20","VARI"
"DG2F","G6611 VTTP (2017)","Excluded","Excluded","Averaged",0.118467141984205,0.0103088285868541,"2017-04-20","VARI"
"DG2F","G7601VTTP (2017)","Excluded","Excluded","Averaged",0.130719777621941,0.0125572278175784,"2017-04-20","VARI"
"DG2F","GEMN-0260/3IIH6","Excluded","Excluded","Averaged",0.101283649886107,0.0133677077392899,"2017-04-20","VARI"
"DG2F","GEMN-0268/3IIH6","Excluded","Excluded","Averaged",0.101123569028808,0.0136246656028139,"2017-04-20","VARI"
"DG2F","LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195 ","Excluded","Excluded","Averaged",0.0943641051968185,0.0137717202243062,"2017-04-20","VARI"
"DG2F","LH123HT/3IIH6","Excluded","Excluded","Averaged",0.103333970517754,0.0138204931546107,"2017-04-20","VARI"
"DG2F","LH195/LH123HT","Excluded","Excluded","Averaged",0.100986270162855,0.0143861295757655,"2017-04-20","VARI"
"DG2F","LH195/LH185","Excluded","Excluded","Averaged",0.0883893004385929,0.0144945670517819,"2017-04-20","VARI"
"DG2F","LH195/LH210","Excluded","Excluded","Averaged",0.109752689231131,0.0143499606905391,"2017-04-20","VARI"
"DG2F","LH195/LH82","Excluded","Excluded","Averaged",0.0693590711666466,0.0135052475030529,"2017-04-20","VARI"
"DG2F","LH195/NK787","Excluded","Excluded","Averaged",0.102453353998117,0.0143405258301203,"2017-04-20","VARI"
"DG2F","LH195/PHJ65","Excluded","Excluded","Averaged",0.101944025014035,0.0142409187517896,"2017-04-20","VARI"
"DG2F","LH195/PHM49","Excluded","Excluded","Averaged",0.110372449652919,0.0141943709552899,"2017-04-20","VARI"
"DG2F","LH195/PHM57","Excluded","Excluded","Averaged",0.105662177066253,0.014329326098266,"2017-04-20","VARI"
"DG2F","LH195/PHN37","Excluded","Excluded","Averaged",0.110802507958529,0.0133669222247567,"2017-04-20","VARI"
"DG2F","LH195/PHN47","Excluded","Excluded","Averaged",0.114992503002383,0.0142631366485529,"2017-04-20","VARI"
"DG2F","LH195/PHN82","Excluded","Excluded","Averaged",0.0897366784357569,0.0145080182840401,"2017-04-20","VARI"
"DG2F","LH195/PHP60","Excluded","Excluded","Averaged",0.110112013430533,0.0142958031060109,"2017-04-20","VARI"
"DG2F","LH195/PHR03","Excluded","Excluded","Averaged",0.105712438486293,0.0139779695913269,"2017-04-20","VARI"
"DG2F","LH195/PHR55","Excluded","Excluded","Averaged",0.136697664652833,0.0148150350259756,"2017-04-20","VARI"
"DG2F","LH195/PHR63","Excluded","Excluded","Averaged",0.0894242481572706,0.0145123729726913,"2017-04-20","VARI"
"DG2F","LH195/PHW30","Excluded","Excluded","Averaged",0.126496110127953,0.0142377653349332,"2017-04-20","VARI"
"DG2F","LH195/PHW53","Excluded","Excluded","Averaged",0.103823030324298,0.0145041637201691,"2017-04-20","VARI"
"DG2F","LH195/PHZ51","Excluded","Excluded","Averaged",0.108120627811445,0.0111878250985521,"2017-04-20","VARI"
"DG2F","LH195/Q381","Excluded","Excluded","Averaged",0.111051293035018,0.0155372206697756,"2017-04-20","VARI"
"DG2F","LH198/PHN37","Excluded","Excluded","Averaged",0.117281437491695,0.0132568366679708,"2017-04-20","VARI"
"DG2F","LH198/PHZ51","Excluded","Excluded","Averaged",0.142284786656026,0.0134974607680583,"2017-04-20","VARI"
"DG2F","LH212HT/LH195","Excluded","Excluded","Averaged",0.105197782358267,0.0137301170009501,"2017-04-20","VARI"
"DG2F","LH216/LH195","Excluded","Excluded","Averaged",0.0992610472649768,0.0134520386585795,"2017-04-20","VARI"
"DG2F","LH74/PHN82","Excluded","Excluded","Averaged",0.1378681320852,0.0133326865124604,"2017-04-20","VARI"
"DG2F","NILASQ4G11I01S3/LH123HT","Excluded","Excluded","Averaged",0.15276590378778,0.0135303508357789,"2017-04-20","VARI"
"DG2F","NILASQ4G11I02S2/LH123HT","Excluded","Excluded","Averaged",0.145538583706933,0.0137123884153557,"2017-04-20","VARI"
"DG2F","NILASQ4G11I03S2/LH123HT","Excluded","Excluded","Averaged",0.132317580577865,0.0137135612501712,"2017-04-20","VARI"
"DG2F","NILASQ4G11I04S2/LH123HT","Excluded","Excluded","Averaged",0.126931328245968,0.0137220787348289,"2017-04-20","VARI"
"DG2F","NILASQ4G11I05S2/LH123HT","Excluded","Excluded","Averaged",0.140763752067255,0.0136698947082319,"2017-04-20","VARI"
"DG2F","NILASQ4G11I06S3/LH123HT","Excluded","Excluded","Averaged",0.135922012139193,0.0137456408897853,"2017-04-20","VARI"
"DG2F","NILASQ4G11I07S3/LH123HT","Excluded","Excluded","Averaged",0.144180521982172,0.0137507063934524,"2017-04-20","VARI"
"DG2F","NILASQ4G11I08S3/LH123HT","Excluded","Excluded","Averaged",0.142259377352702,0.0136267368227466,"2017-04-20","VARI"
"DG2F","NILASQ4G11I09S2/LH123HT","Excluded","Excluded","Averaged",0.143713403887835,0.0136856498217649,"2017-04-20","VARI"
"DG2F","NILASQ4G11I10S2/LH123HT","Excluded","Excluded","Averaged",0.121891625752034,0.0135691514243296,"2017-04-20","VARI"
"DG2F","NILASQ4G11I11S2/LH123HT","Excluded","Excluded","Averaged",0.143766938988392,0.0138216503317333,"2017-04-20","VARI"
"DG2F","NILASQ4G11I12S3/LH123HT","Excluded","Excluded","Averaged",0.139419098517327,0.0136065639265721,"2017-04-20","VARI"
"DG2F","NILASQ4G21I01S2/LH123HT","Excluded","Excluded","Averaged",0.156513925938153,0.0135997243161561,"2017-04-20","VARI"
"DG2F","NILASQ4G21I02S2/LH123HT","Excluded","Excluded","Averaged",0.144499740002749,0.0137235017473423,"2017-04-20","VARI"
"DG2F","NILASQ4G21I03S2/LH123HT","Excluded","Excluded","Averaged",0.143962213052503,0.0138747371764449,"2017-04-20","VARI"
"DG2F","NILASQ4G21I04S2/LH123HT","Excluded","Excluded","Averaged",0.125943535280615,0.0138294251662435,"2017-04-20","VARI"
"DG2F","NILASQ4G21I05S2/LH123HT","Excluded","Excluded","Averaged",0.140830999011503,0.0137121648473587,"2017-04-20","VARI"
"DG2F","NILASQ4G21I06S2/LH123HT","Excluded","Excluded","Averaged",0.129943803289273,0.0137092948144563,"2017-04-20","VARI"
"DG2F","NILASQ4G21I07S2/LH123HT","Excluded","Excluded","Averaged",0.147753127971015,0.0136187487358462,"2017-04-20","VARI"
"DG2F","NILASQ4G21I08S2/LH123HT","Excluded","Excluded","Averaged",0.143460377716903,0.0137285930345731,"2017-04-20","VARI"
"DG2F","NILASQ4G21I09S2/LH123HT","Excluded","Excluded","Averaged",0.126948081465701,0.0138080958547768,"2017-04-20","VARI"
"DG2F","NILASQ4G21I10S2/LH123HT","Excluded","Excluded","Averaged",0.121198931920459,0.0139674522011074,"2017-04-20","VARI"
"DG2F","NILASQ4G21I11S2/LH123HT","Excluded","Excluded","Averaged",0.129859246273946,0.01374363880068,"2017-04-20","VARI"
"DG2F","NILASQ4G21I12S2/LH123HT","Excluded","Excluded","Averaged",0.124059623848482,0.0136436469595865,"2017-04-20","VARI"
"DG2F","NILASQ4G31I01S2/LH123HT","Excluded","Excluded","Averaged",0.129295581522092,0.0140011233692237,"2017-04-20","VARI"
"DG2F","NILASQ4G31I02S3/LH123HT","Excluded","Excluded","Averaged",0.135449128516408,0.0138944410336126,"2017-04-20","VARI"
"DG2F","NILASQ4G31I03S2/LH123HT","Excluded","Excluded","Averaged",0.14087839217515,0.013931527172627,"2017-04-20","VARI"
"DG2F","NILASQ4G31I04S2/LH123HT","Excluded","Excluded","Averaged",0.140970595436941,0.0138350889405374,"2017-04-20","VARI"
"DG2F","NILASQ4G31I05S3/LH123HT","Excluded","Excluded","Averaged",0.130256286866558,0.0138676099798759,"2017-04-20","VARI"
"DG2F","NILASQ4G31I06S2/LH123HT","Excluded","Excluded","Averaged",0.120319576857787,0.0137160867136631,"2017-04-20","VARI"
"DG2F","NILASQ4G31I07S3/LH123HT","Excluded","Excluded","Averaged",0.130228624273214,0.0137327129230898,"2017-04-20","VARI"
"DG2F","NILASQ4G31I08S2/LH123HT","Excluded","Excluded","Averaged",0.12078615759482,0.0136338465277572,"2017-04-20","VARI"
"DG2F","NILASQ4G31I09S2/LH123HT","Excluded","Excluded","Averaged",0.120410761543032,0.0137743604768072,"2017-04-20","VARI"
"DG2F","NILASQ4G31I11S3/LH123HT","Excluded","Excluded","Averaged",0.108620708858944,0.0136952734311852,"2017-04-20","VARI"
"DG2F","NILASQ4G31I12S2/LH123HT","Excluded","Excluded","Averaged",0.134818148401426,0.0138545390426222,"2017-04-20","VARI"
"DG2F","NILASQ4G41I01S2/LH123HT","Excluded","Excluded","Averaged",0.101426038727896,0.0138341610108026,"2017-04-20","VARI"
"DG2F","NILASQ4G41I02S3/LH123HT","Excluded","Excluded","Averaged",0.108640210526407,0.0137271413183106,"2017-04-20","VARI"
"DG2F","NILASQ4G41I03S2/LH123HT","Excluded","Excluded","Averaged",0.118695932730231,0.0136707931536334,"2017-04-20","VARI"
"DG2F","NILASQ4G41I04S3/LH123HT","Excluded","Excluded","Averaged",0.113710436710407,0.0138148776926551,"2017-04-20","VARI"
"DG2F","NILASQ4G41I05S3/LH123HT","Excluded","Excluded","Averaged",0.123125213736952,0.013768743552896,"2017-04-20","VARI"
"DG2F","NILASQ4G41I06S3/LH123HT","Excluded","Excluded","Averaged",0.0590327479752557,0.0137371615851712,"2017-04-20","VARI"
"DG2F","NILASQ4G41I07S2/LH123HT","Excluded","Excluded","Averaged",0.128129090630765,0.0137619492527283,"2017-04-20","VARI"
"DG2F","NILASQ4G41I08S2/LH123HT","Excluded","Excluded","Averaged",0.0777763613107942,0.0138361796982083,"2017-04-20","VARI"
"DG2F","NILASQ4G41I09S2/LH123HT","Excluded","Excluded","Averaged",0.104891309114542,0.013820225823297,"2017-04-20","VARI"
"DG2F","NILASQ4G41I10S2/LH123HT","Excluded","Excluded","Averaged",0.114563368521218,0.0140668030368094,"2017-04-20","VARI"
"DG2F","NILASQ4G41I11S2/LH123HT","Excluded","Excluded","Averaged",0.125323542603354,0.0142669493341712,"2017-04-20","VARI"
"DG2F","NILASQ4G41I12S3/LH123HT","Excluded","Excluded","Averaged",0.142035330109096,0.013713144294642,"2017-04-20","VARI"
"DG2F","NILASQ4G51I01S2/LH123HT","Excluded","Excluded","Averaged",0.118312294453288,0.0137735646939715,"2017-04-20","VARI"
"DG2F","NILASQ4G51I02S3/LH123HT","Excluded","Excluded","Averaged",0.139834590750537,0.0134498670888332,"2017-04-20","VARI"
"DG2F","NILASQ4G51I03S2/LH123HT","Excluded","Excluded","Averaged",0.10569898814486,0.0137077647343307,"2017-04-20","VARI"
"DG2F","NILASQ4G51I04S3/LH123HT","Excluded","Excluded","Averaged",0.12038739997359,0.013873778971075,"2017-04-20","VARI"
"DG2F","NILASQ4G51I05S3/LH123HT","Excluded","Excluded","Averaged",0.101970270919824,0.0135685596420558,"2017-04-20","VARI"
"DG2F","NILASQ4G51I06S2/LH123HT","Excluded","Excluded","Averaged",0.0932393733424933,0.0133327948437307,"2017-04-20","VARI"
"DG2F","NILASQ4G51I07S3/LH123HT","Excluded","Excluded","Averaged",0.146013699501253,0.0134120540505598,"2017-04-20","VARI"
"DG2F","NILASQ4G51I08S3/LH123HT","Excluded","Excluded","Averaged",0.113804237657841,0.0136070515868599,"2017-04-20","VARI"
"DG2F","NILASQ4G51I09S3/LH123HT","Excluded","Excluded","Averaged",0.148958348308518,0.0137091133507352,"2017-04-20","VARI"
"DG2F","NILASQ4G51I10S2/LH123HT","Excluded","Excluded","Averaged",0.136643399662895,0.0138930693833991,"2017-04-20","VARI"
"DG2F","NILASQ4G51I11S2/LH123HT","Excluded","Excluded","Averaged",0.135476480239407,0.0135282772142224,"2017-04-20","VARI"
"DG2F","NILASQ4G51I12S2/LH123HT","Excluded","Excluded","Averaged",0.128773388920684,0.0133833426853364,"2017-04-20","VARI"
"DG2F","NILASQ4G61I01S2/LH123HT","Excluded","Excluded","Averaged",0.130195069276787,0.0136670791921678,"2017-04-20","VARI"
"DG2F","NILASQ4G61I02S3/LH123HT","Excluded","Excluded","Averaged",0.133978405138953,0.0136111093374349,"2017-04-20","VARI"
"DG2F","NILASQ4G61I03S3/LH123HT","Excluded","Excluded","Averaged",0.117015074180025,0.0137602240785834,"2017-04-20","VARI"
"DG2F","NILASQ4G61I04S3/LH123HT","Excluded","Excluded","Averaged",0.128437139975311,0.0137884295512006,"2017-04-20","VARI"
"DG2F","NILASQ4G61I05S3/LH123HT","Excluded","Excluded","Averaged",0.13900896412359,0.0136256884037723,"2017-04-20","VARI"
"DG2F","NILASQ4G61I06S3/LH123HT","Excluded","Excluded","Averaged",0.136872099160279,0.0137045503305938,"2017-04-20","VARI"
"DG2F","NILASQ4G61I07S3/LH123HT","Excluded","Excluded","Averaged",0.105410298690461,0.0138356707870808,"2017-04-20","VARI"
"DG2F","NILASQ4G61I08S2/LH123HT","Excluded","Excluded","Averaged",0.0973676243953287,0.0135738391435758,"2017-04-20","VARI"
"DG2F","NILASQ4G61I09S2/LH123HT","Excluded","Excluded","Averaged",0.128468986746867,0.0135409349173327,"2017-04-20","VARI"
"DG2F","NILASQ4G61I10S3/LH123HT","Excluded","Excluded","Averaged",0.119320188568598,0.0136663490007424,"2017-04-20","VARI"
"DG2F","NILASQ4G61I11S2/LH123HT","Excluded","Excluded","Averaged",0.11478850901507,0.0136637392129496,"2017-04-20","VARI"
"DG2F","NILASQ4G61I12S2/LH123HT","Excluded","Excluded","Averaged",0.1212440268045,0.0136873650397659,"2017-04-20","VARI"
"DG2F","NILASQ4G71I01S2/LH123HT","Excluded","Excluded","Averaged",0.140683277189151,0.0140265631414232,"2017-04-20","VARI"
"DG2F","NILASQ4G71I02S2/LH123HT","Excluded","Excluded","Averaged",0.148039437824367,0.0138773642913252,"2017-04-20","VARI"
"DG2F","NILASQ4G71I03S2/LH123HT","Excluded","Excluded","Averaged",0.115023616896786,0.0139229195965891,"2017-04-20","VARI"
"DG2F","NILASQ4G71I04S2/LH123HT","Excluded","Excluded","Averaged",0.11924538227112,0.0137106617645677,"2017-04-20","VARI"
"DG2F","NILASQ4G71I05S2/LH123HT","Excluded","Excluded","Averaged",0.133937393398158,0.0138870164479054,"2017-04-20","VARI"
"DG2F","NILASQ4G71I06S2/LH123HT","Excluded","Excluded","Averaged",0.126595464715976,0.0138860137739007,"2017-04-20","VARI"
"DG2F","NILASQ4G71I07S2/LH123HT","Excluded","Excluded","Averaged",0.125259232856932,0.013928169540462,"2017-04-20","VARI"
"DG2F","NILASQ4G71I08S3/LH123HT","Excluded","Excluded","Averaged",0.13109522165764,0.0143619548198676,"2017-04-20","VARI"
"DG2F","NILASQ4G71I09S2/LH123HT","Excluded","Excluded","Averaged",0.136024746121499,0.013719660945506,"2017-04-20","VARI"
"DG2F","NILASQ4G71I10S2/LH123HT","Excluded","Excluded","Averaged",0.134874023686076,0.0140836761862747,"2017-04-20","VARI"
"DG2F","NILASQ4G71I11S3/LH123HT","Excluded","Excluded","Averaged",0.133294429243186,0.0138874887948188,"2017-04-20","VARI"
"DG2F","NILASQ4G71I12S3/LH123HT","Excluded","Excluded","Averaged",0.121618387649499,0.0138658665052783,"2017-04-20","VARI"
"DG2F","PB80/PHZ51","Excluded","Excluded","Averaged",0.103501072919096,0.013481617506134,"2017-04-20","VARI"
"DG2F","PHB47/PHZ51","Excluded","Excluded","Averaged",0.119178750655911,0.0132125689643732,"2017-04-20","VARI"
"DG2F","PHG29/PHG47","Excluded","Excluded","Averaged",0.0727030705292136,0.0133165240416677,"2017-04-20","VARI"
"DG2F","PHG39/PHN82","Excluded","Excluded","Averaged",0.0829840958495135,0.01351730794611,"2017-04-20","VARI"
"DG2F","PHG39/TX205","Excluded","Excluded","Averaged",0.11045082329128,0.0135772918694945,"2017-04-20","VARI"
"DG2F","PHG80/PHZ51","Excluded","Excluded","Averaged",0.134209682236312,0.0134008702799246,"2017-04-20","VARI"
"DG2F","PHHB9/LH123HT","Excluded","Excluded","Averaged",0.118184331155429,0.0145882944343808,"2017-04-20","VARI"
"DG2F","PHHB9/LH185","Excluded","Excluded","Averaged",0.094607219141115,0.0141885677280367,"2017-04-20","VARI"
"DG2F","PHHB9/LH210","Excluded","Excluded","Averaged",0.114826329252294,0.0138096755192803,"2017-04-20","VARI"
"DG2F","PHHB9/NK787","Excluded","Excluded","Averaged",0.122787786227729,0.0142311520450714,"2017-04-20","VARI"
"DG2F","PHHB9/PHJ65","Excluded","Excluded","Averaged",0.103262794557806,0.0142590714345009,"2017-04-20","VARI"
"DG2F","PHHB9/PHM49","Excluded","Excluded","Averaged",0.0976406165689211,0.0146637152908856,"2017-04-20","VARI"
"DG2F","PHHB9/PHM57","Excluded","Excluded","Averaged",0.0883644718635029,0.0144038376687568,"2017-04-20","VARI"
"DG2F","PHHB9/PHN47","Excluded","Excluded","Averaged",0.069073004629237,0.0145821177628686,"2017-04-20","VARI"
"DG2F","PHHB9/PHN82","Excluded","Excluded","Averaged",0.110253574926883,0.0148350584133563,"2017-04-20","VARI"
"DG2F","PHHB9/PHP60","Excluded","Excluded","Averaged",0.107278773343523,0.0138794048994963,"2017-04-20","VARI"
"DG2F","PHHB9/PHR03","Excluded","Excluded","Averaged",0.100941106761039,0.014195489679225,"2017-04-20","VARI"
"DG2F","PHHB9/PHR55","Excluded","Excluded","Averaged",0.0997063383690713,0.0141245472024471,"2017-04-20","VARI"
"DG2F","PHHB9/PHR63","Excluded","Excluded","Averaged",0.0849220386195818,0.013911988635093,"2017-04-20","VARI"
"DG2F","PHHB9/PHW30","Excluded","Excluded","Averaged",0.136741404751775,0.0147256331406627,"2017-04-20","VARI"
"DG2F","PHHB9/PHW53","Excluded","Excluded","Averaged",0.102832332323985,0.0142393080307783,"2017-04-20","VARI"
"DG2F","PHHB9/PHZ51","Excluded","Excluded","Averaged",0.111873465726298,0.0146909101265586,"2017-04-20","VARI"
"DG2F","PHHB9/Q381","Excluded","Excluded","Averaged",0.12856238180259,0.0145147761445076,"2017-04-20","VARI"
"DG2F","PHN11_OH43_0001/PHB47","Excluded","Excluded","Averaged",0.104480047547147,0.0131844954807108,"2017-04-20","VARI"
"DG2F","PHN11_PHG47_0251/PHB47","Excluded","Excluded","Averaged",0.0897252129358083,0.0135006561098737,"2017-04-20","VARI"
"DG2F","PHN11_PHW65_0323/LH195","Excluded","Excluded","Averaged",0.112617146693696,0.0135729269558319,"2017-04-20","VARI"
"DG2F","PHP02/PHB47","Excluded","Excluded","Averaged",0.104040532014404,0.0135455798388592,"2017-04-20","VARI"
